Season,Region,Rank,Race,Count,Percentage
38,EU,Master,Protoss,1222,25.575554625366266
38,EU,Master,Random,409,8.560066973629134
38,EU,Master,Terran,1491,31.205525324403517
38,EU,Master,Zerg,1656,34.65885307660109
38,EU,Platinum,Protoss,5001,32.05769230769231
38,EU,Platinum,Random,1408,9.025641025641026
38,EU,Platinum,Terran,4803,30.788461538461537
38,EU,Platinum,Zerg,4388,28.12820512820513
38,EU,Silver,Protoss,2288,28.166933398990523
38,EU,Silver,Random,503,6.192293487627723
38,EU,Silver,Terran,3764,46.33756001477287
38,EU,Silver,Zerg,1568,19.303213098608886
38,KR,Bronze,Protoss,12,27.27272727272727
38,KR,Bronze,Random,4,9.090909090909092
38,KR,Bronze,Terran,21,47.72727272727273
38,KR,Bronze,Zerg,7,15.909090909090908
38,KR,Diamond,Protoss,3833,25.769799650396664
38,KR,Diamond,Random,1364,9.170364394244992
38,KR,Diamond,Terran,5056,33.99220115638026
38,KR,Diamond,Zerg,4621,31.067634798978084
38,KR,Gold,Protoss,1444,32.167520605925596
38,KR,Gold,Random,308,6.861216306527067
38,KR,Gold,Terran,1779,39.63020717308978
38,KR,Gold,Zerg,958,21.341055914457563
38,KR,Grandmaster,Protoss,475,30.70458952811894
38,KR,Grandmaster,Random,73,4.7188106011635425
38,KR,Grandmaster,Terran,517,33.41952165481577
38,KR,Grandmaster,Zerg,482,31.157078215901745
38,KR,Master,Protoss,604,24.37449556093624
38,KR,Master,Random,187,7.54640839386602
38,KR,Master,Terran,985,39.749798224374494
38,KR,Master,Zerg,702,28.329297820823246
38,KR,Platinum,Protoss,2421,31.376360808709176
38,KR,Platinum,Random,602,7.8019699326075695
38,KR,Platinum,Terran,2694,34.914463452566096
38,KR,Platinum,Zerg,1999,25.90720580611716
38,KR,Silver,Protoss,496,30.617283950617285
38,KR,Silver,Random,96,5.9259259259259265
38,KR,Silver,Terran,735,45.370370370370374
38,KR,Silver,Zerg,293,18.086419753086417
38,US,Bronze,Protoss,73,16.478555304740404
38,US,Bronze,Random,54,12.18961625282167
38,US,Bronze,Terran,219,49.43566591422122
38,US,Bronze,Zerg,97,21.896162528216703
38,US,Diamond,Protoss,7073,26.235163204747774
38,US,Diamond,Random,2870,10.645400593471809
38,US,Diamond,Terran,7653,28.386498516320476
38,US,Diamond,Zerg,9364,34.732937685459945
38,US,Gold,Protoss,4026,33.72424191656894
38,US,Gold,Random,1062,8.89596247277601
38,US,Gold,Terran,4209,35.25716200368571
38,US,Gold,Zerg,2641,22.12263360696934
38,US,Grandmaster,Protoss,663,29.066199035510742
38,US,Grandmaster,Random,122,5.348531345900921
38,US,Grandmaster,Terran,774,33.93248575186322
38,US,Grandmaster,Zerg,722,31.65278386672512
38,US,Master,Protoss,1196,25.67074479502039
38,US,Master,Random,358,7.684052371753595
38,US,Master,Terran,1500,32.195750160978754
38,US,Master,Zerg,1605,34.44945267224727
38,US,Platinum,Protoss,4621,31.516846269267496
38,US,Platinum,Random,1497,10.210066839448915
38,US,Platinum,Terran,4552,31.046241986086482
38,US,Platinum,Zerg,3992,27.226844905197105
38,US,Silver,Protoss,2176,27.915330339961514
38,US,Silver,Random,612,7.851186658114176
38,US,Silver,Terran,3502,44.92623476587556
38,US,Silver,Zerg,1505,19.30724823604875
39,CN,Bronze,Protoss,44,21.052631578947366
39,CN,Bronze,Random,49,23.444976076555022
39,CN,Bronze,Terran,69,33.014354066985646
39,CN,Bronze,Zerg,47,22.48803827751196
39,CN,Diamond,Protoss,5456,25.972294949302615
39,CN,Diamond,Random,1925,9.163612129290238
39,CN,Diamond,Terran,6580,31.322892369210265
39,CN,Diamond,Zerg,7046,33.541200552196884
39,CN,Gold,Protoss,4952,36.7141162514828
39,CN,Gold,Random,810,6.005338078291815
39,CN,Gold,Terran,4944,36.654804270462634
39,CN,Gold,Zerg,2782,20.625741399762752
39,CN,Grandmaster,Protoss,396,36.53136531365313
39,CN,Grandmaster,Random,37,3.4132841328413286
39,CN,Grandmaster,Terran,343,31.642066420664207
39,CN,Grandmaster,Zerg,308,28.413284132841326
39,CN,Master,Protoss,882,29.627141417534432
39,CN,Master,Random,197,6.617400067181727
39,CN,Master,Terran,1038,34.867316090023515
39,CN,Master,Zerg,860,28.888142425260327
39,CN,Platinum,Protoss,4863,30.9115179252479
39,CN,Platinum,Random,1189,7.557843885075006
39,CN,Platinum,Terran,5234,33.2697686244597
39,CN,Platinum,Zerg,4446,28.26086956521739
39,CN,Silver,Protoss,2445,31.098957008394812
39,CN,Silver,Random,409,5.202238616128212
39,CN,Silver,Terran,3460,44.009157975069954
39,CN,Silver,Zerg,1548,19.68964640040702
39,EU,Bronze,Protoss,121,17.741935483870968
39,EU,Bronze,Random,74,10.850439882697946
39,EU,Bronze,Terran,349,51.17302052785924
39,EU,Bronze,Zerg,138,20.234604105571847
39,EU,Diamond,Protoss,8246,26.6
39,EU,Diamond,Random,3276,10.567741935483872
39,EU,Diamond,Terran,8339,26.900000000000002
39,EU,Diamond,Zerg,11139,35.932258064516134
39,EU,Gold,Protoss,5704,35.229448459020446
39,EU,Gold,Random,1183,7.306528318201471
39,EU,Gold,Terran,5623,34.729170526835894
39,EU,Gold,Zerg,3681,22.73485269594219
39,EU,Grandmaster,Protoss,900,29.673590504451035
39,EU,Grandmaster,Random,144,4.747774480712167
39,EU,Grandmaster,Terran,947,31.223211341905703
39,EU,Grandmaster,Zerg,1042,34.35542367293109
39,EU,Master,Protoss,1517,27.24986527752829
39,EU,Master,Random,478,8.58631219687444
39,EU,Master,Terran,1672,30.034129692832767
39,EU,Master,Zerg,1900,34.129692832764505
39,EU,Platinum,Protoss,6990,32.064220183486235
39,EU,Platinum,Random,2066,9.477064220183486
39,EU,Platinum,Terran,6550,30.045871559633024
39,EU,Platinum,Zerg,6194,28.412844036697248
39,EU,Silver,Protoss,3299,28.388262628001034
39,EU,Silver,Random,701,6.032183116771362
39,EU,Silver,Terran,5347,46.0115308493245
39,EU,Silver,Zerg,2274,19.568023405903105
39,KR,Bronze,Protoss,11,15.068493150684931
39,KR,Bronze,Random,13,17.80821917808219
39,KR,Bronze,Terran,36,49.31506849315068
39,KR,Bronze,Zerg,13,17.80821917808219
39,KR,Diamond,Protoss,4265,26.16564417177914
39,KR,Diamond,Random,1543,9.466257668711657
39,KR,Diamond,Terran,5537,33.969325153374236
39,KR,Diamond,Zerg,4955,30.39877300613497
39,KR,Gold,Protoss,1912,32.96551724137931
39,KR,Gold,Random,415,7.155172413793104
39,KR,Gold,Terran,2285,39.39655172413793
39,KR,Gold,Zerg,1188,20.482758620689655
39,KR,Grandmaster,Protoss,573,33.23665893271462
39,KR,Grandmaster,Random,89,5.162412993039443
39,KR,Grandmaster,Terran,559,32.4245939675174
39,KR,Grandmaster,Zerg,503,29.17633410672854
39,KR,Master,Protoss,659,24.626307922272048
39,KR,Master,Random,205,7.660687593423019
39,KR,Master,Terran,1051,39.27503736920777
39,KR,Master,Zerg,761,28.437967115097162
39,KR,Platinum,Protoss,2894,31.802197802197803
39,KR,Platinum,Random,813,8.934065934065934
39,KR,Platinum,Terran,3009,33.065934065934066
39,KR,Platinum,Zerg,2384,26.1978021978022
39,KR,Silver,Protoss,674,29.228100607111884
39,KR,Silver,Random,125,5.420641803989593
39,KR,Silver,Terran,1057,45.836947094535994
39,KR,Silver,Zerg,450,19.514310494362533
39,US,Bronze,Protoss,165,19.20838183934808
39,US,Bronze,Random,90,10.477299185098952
39,US,Bronze,Terran,437,50.87310826542492
39,US,Bronze,Zerg,167,19.441210710128058
39,US,Diamond,Protoss,7888,26.702775897088692
39,US,Diamond,Random,3190,10.79891672308734
39,US,Diamond,Terran,8122,27.4949221394719
39,US,Diamond,Zerg,10340,35.00338524035207
39,US,Gold,Protoss,4516,33.45185185185185
39,US,Gold,Random,1212,8.977777777777778
39,US,Gold,Terran,4794,35.51111111111111
39,US,Gold,Zerg,2978,22.05925925925926
39,US,Grandmaster,Protoss,823,31.080060422960727
39,US,Grandmaster,Random,129,4.871601208459214
39,US,Grandmaster,Terran,828,31.268882175226587
39,US,Grandmaster,Zerg,868,32.779456193353475
39,US,Master,Protoss,1404,26.430722891566266
39,US,Master,Random,448,8.433734939759036
39,US,Master,Terran,1717,32.3230421686747
39,US,Master,Zerg,1743,32.8125
39,US,Platinum,Protoss,5304,31.2
39,US,Platinum,Random,1880,11.058823529411764
39,US,Platinum,Terran,5075,29.852941176470587
39,US,Platinum,Zerg,4741,27.888235294117646
39,US,Silver,Protoss,3145,28.948821796759944
39,US,Silver,Random,794,7.308541973490428
39,US,Silver,Terran,4810,44.27466863033873
39,US,Silver,Zerg,2115,19.467967599410898
40,CN,Bronze,Protoss,36,16.363636363636363
40,CN,Bronze,Random,40,18.181818181818183
40,CN,Bronze,Terran,90,40.909090909090914
40,CN,Bronze,Zerg,54,24.545454545454547
40,CN,Diamond,Protoss,4981,26.12366916662296
40,CN,Diamond,Random,1677,8.79530078145487
40,CN,Diamond,Terran,6074,31.856086432055385
40,CN,Diamond,Zerg,6335,33.224943619866785
40,CN,Gold,Protoss,4854,36.43323575771223
40,CN,Gold,Random,796,5.9746303385123465
40,CN,Gold,Terran,4757,35.705171507918635
40,CN,Gold,Zerg,2916,21.886962395856788
40,CN,Grandmaster,Protoss,337,34.45807770961145
40,CN,Grandmaster,Random,39,3.9877300613496933
40,CN,Grandmaster,Terran,330,33.74233128834356
40,CN,Grandmaster,Zerg,272,27.811860940695297
40,CN,Master,Protoss,793,30.38314176245211
40,CN,Master,Random,173,6.628352490421456
40,CN,Master,Terran,899,34.44444444444444
40,CN,Master,Zerg,745,28.544061302681996
40,CN,Platinum,Protoss,4497,30.136710896662645
40,CN,Platinum,Random,1185,7.94129473260957
40,CN,Platinum,Terran,5008,33.56118482777108
40,CN,Platinum,Zerg,4232,28.360809542956712
40,CN,Silver,Protoss,2601,32.31457323891166
40,CN,Silver,Random,415,5.155919990060877
40,CN,Silver,Terran,3441,42.7506522549385
40,CN,Silver,Zerg,1592,19.778854516088956
40,EU,Bronze,Protoss,131,19.321533923303836
40,EU,Bronze,Random,62,9.144542772861357
40,EU,Bronze,Terran,351,51.76991150442478
40,EU,Bronze,Zerg,134,19.76401179941003
40,EU,Diamond,Protoss,7346,26.53901734104046
40,EU,Diamond,Random,2858,10.325144508670519
40,EU,Diamond,Terran,7714,27.86849710982659
40,EU,Diamond,Zerg,9762,35.267341040462426
40,EU,Gold,Protoss,4713,34.71823204419889
40,EU,Gold,Random,1039,7.65377532228361
40,EU,Gold,Terran,4768,35.12338858195212
40,EU,Gold,Zerg,3055,22.504604051565376
40,EU,Grandmaster,Protoss,845,30.00710227272727
40,EU,Grandmaster,Random,98,3.4801136363636362
40,EU,Grandmaster,Terran,909,32.27982954545455
40,EU,Grandmaster,Zerg,964,34.23295454545455
40,EU,Master,Protoss,1416,27.852084972462627
40,EU,Master,Random,440,8.654602675059008
40,EU,Master,Terran,1536,30.21243115656963
40,EU,Master,Zerg,1692,33.280881195908734
40,EU,Platinum,Protoss,5374,30.877959089864397
40,EU,Platinum,Random,1638,9.411629510457367
40,EU,Platinum,Terran,5345,30.711330728568143
40,EU,Platinum,Zerg,5047,28.99908067111009
40,EU,Silver,Protoss,3242,28.66996816413159
40,EU,Silver,Random,698,6.172621153165901
40,EU,Silver,Terran,5160,45.63141139016626
40,EU,Silver,Zerg,2208,19.52599929253626
40,KR,Bronze,Protoss,14,20.28985507246377
40,KR,Bronze,Random,11,15.942028985507244
40,KR,Bronze,Terran,28,40.57971014492754
40,KR,Bronze,Zerg,16,23.18840579710145
40,KR,Diamond,Protoss,3556,25.66767720513931
40,KR,Diamond,Random,1269,9.159809441316586
40,KR,Diamond,Terran,4829,34.8563591742457
40,KR,Diamond,Zerg,4200,30.316154179298398
40,KR,Gold,Protoss,1665,32.44349181605612
40,KR,Gold,Random,346,6.742010911925175
40,KR,Gold,Terran,2015,39.26344505066251
40,KR,Gold,Zerg,1106,21.551052221356194
40,KR,Grandmaster,Protoss,518,33.94495412844037
40,KR,Grandmaster,Random,75,4.91480996068152
40,KR,Grandmaster,Terran,475,31.127129750982963
40,KR,Grandmaster,Zerg,458,30.013106159895152
40,KR,Master,Protoss,634,27.327586206896555
40,KR,Master,Random,157,6.767241379310344
40,KR,Master,Terran,895,38.577586206896555
40,KR,Master,Zerg,634,27.327586206896555
40,KR,Platinum,Protoss,2444,30.672690763052206
40,KR,Platinum,Random,758,9.513052208835342
40,KR,Platinum,Terran,2635,33.06977911646587
40,KR,Platinum,Zerg,2131,26.744477911646587
40,KR,Silver,Protoss,665,30.75855689176688
40,KR,Silver,Random,126,5.827937095282146
40,KR,Silver,Terran,937,43.339500462534694
40,KR,Silver,Zerg,434,20.07400555041628
40,US,Bronze,Protoss,178,19.284940411700973
40,US,Bronze,Random,92,9.967497291440953
40,US,Bronze,Terran,453,49.07908992416034
40,US,Bronze,Zerg,200,21.668472372697725
40,US,Diamond,Protoss,6939,26.61577998542442
40,US,Diamond,Random,2770,10.624832189022285
40,US,Diamond,Terran,7337,28.142380422691883
40,US,Diamond,Zerg,9025,34.61700740286142
40,US,Gold,Protoss,4372,32.827751914701906
40,US,Gold,Random,1172,8.800120138158883
40,US,Gold,Terran,4830,36.266706712719625
40,US,Gold,Zerg,2944,22.105421234419584
40,US,Grandmaster,Protoss,714,30.85566119273985
40,US,Grandmaster,Random,115,4.969749351771824
40,US,Grandmaster,Terran,703,30.380293863439935
40,US,Grandmaster,Zerg,782,33.7942955920484
40,US,Master,Protoss,1295,27.09205020920502
40,US,Master,Random,337,7.05020920502092
40,US,Master,Terran,1551,32.44769874476987
40,US,Master,Zerg,1597,33.41004184100419
40,US,Platinum,Protoss,4624,30.998189984581348
40,US,Platinum,Random,1622,10.873500033518804
40,US,Platinum,Terran,4427,29.677549105047934
40,US,Platinum,Zerg,4244,28.450760876851916
40,US,Silver,Protoss,2984,28.8476411446249
40,US,Silver,Random,809,7.820959010054137
40,US,Silver,Terran,4551,43.99651972157773
40,US,Silver,Zerg,2000,19.334880123743233
41,CN,Bronze,Protoss,50,21.45922746781116
41,CN,Bronze,Random,44,18.88412017167382
41,CN,Bronze,Terran,81,34.763948497854074
41,CN,Bronze,Zerg,58,24.892703862660944
41,CN,Diamond,Protoss,4715,26.00088232050292
41,CN,Diamond,Random,1651,9.104444689533473
41,CN,Diamond,Terran,5814,32.06132127495312
41,CN,Diamond,Zerg,5954,32.83335171501048
41,CN,Gold,Protoss,4561,34.553030303030305
41,CN,Gold,Random,820,6.212121212121212
41,CN,Gold,Terran,4885,37.00757575757576
41,CN,Gold,Zerg,2934,22.227272727272727
41,CN,Grandmaster,Protoss,341,37.59647188533627
41,CN,Grandmaster,Random,34,3.7486218302094816
41,CN,Grandmaster,Terran,288,31.75303197353914
41,CN,Grandmaster,Zerg,244,26.9018743109151
41,CN,Master,Protoss,708,30.012717253073333
41,CN,Master,Random,149,6.3162356930902925
41,CN,Master,Terran,809,34.29419245442985
41,CN,Master,Zerg,693,29.376854599406528
41,CN,Platinum,Protoss,4236,29.013698630136986
41,CN,Platinum,Random,1160,7.9452054794520555
41,CN,Platinum,Terran,4927,33.74657534246575
41,CN,Platinum,Zerg,4277,29.294520547945208
41,CN,Silver,Protoss,2496,30.72378138847858
41,CN,Silver,Random,432,5.317577548005908
41,CN,Silver,Terran,3540,43.574593796159526
41,CN,Silver,Zerg,1656,20.38404726735598
41,EU,Bronze,Protoss,181,19.234856535600425
41,EU,Bronze,Random,92,9.77683315621679
41,EU,Bronze,Terran,483,51.32837407013815
41,EU,Bronze,Zerg,185,19.659936238044633
41,EU,Diamond,Protoss,7005,26.592513856199222
41,EU,Diamond,Random,2737,10.390251309695543
41,EU,Diamond,Terran,7396,28.076835471870016
41,EU,Diamond,Zerg,9204,34.94039936223521
41,EU,Gold,Protoss,4686,34.20188307422816
41,EU,Gold,Random,1002,7.313334793080798
41,EU,Gold,Terran,4979,36.34041310853222
41,EU,Gold,Zerg,3034,22.14436902415882
41,EU,Grandmaster,Protoss,818,31.401151631477926
41,EU,Grandmaster,Random,96,3.685220729366603
41,EU,Grandmaster,Terran,827,31.746641074856047
41,EU,Grandmaster,Zerg,864,33.16698656429942
41,EU,Master,Protoss,1316,28.33763996554694
41,EU,Master,Random,369,7.945736434108527
41,EU,Master,Terran,1392,29.97416020671835
41,EU,Master,Zerg,1567,33.74246339362618
41,EU,Platinum,Protoss,5241,31.36820684701939
41,EU,Platinum,Random,1593,9.534354800095763
41,EU,Platinum,Terran,5040,30.16519032798659
41,EU,Platinum,Zerg,4834,28.932248024898254
41,EU,Silver,Protoss,3426,28.549999999999997
41,EU,Silver,Random,739,6.158333333333333
41,EU,Silver,Terran,5484,45.7
41,EU,Silver,Zerg,2351,19.591666666666665
41,KR,Bronze,Protoss,18,22.78481012658228
41,KR,Bronze,Random,11,13.924050632911392
41,KR,Bronze,Terran,35,44.303797468354425
41,KR,Bronze,Zerg,15,18.9873417721519
41,KR,Diamond,Protoss,3186,25.08858965272856
41,KR,Diamond,Random,1247,9.819670840223639
41,KR,Diamond,Terran,4347,34.231041814316086
41,KR,Diamond,Zerg,3919,30.86069769273171
41,KR,Gold,Protoss,1642,32.59229853116316
41,KR,Gold,Random,355,7.04644700277888
41,KR,Gold,Terran,1949,38.68598650258039
41,KR,Gold,Zerg,1092,21.67526796347757
41,KR,Grandmaster,Protoss,506,33.82352941176471
41,KR,Grandmaster,Random,63,4.211229946524064
41,KR,Grandmaster,Terran,478,31.951871657754012
41,KR,Grandmaster,Zerg,449,30.013368983957218
41,KR,Master,Protoss,603,28.934740882917463
41,KR,Master,Random,160,7.677543186180421
41,KR,Master,Terran,759,36.42034548944338
41,KR,Master,Zerg,562,26.967370441458733
41,KR,Platinum,Protoss,2296,30.12727988452959
41,KR,Platinum,Random,700,9.185146306259021
41,KR,Platinum,Terran,2604,34.16874425928356
41,KR,Platinum,Zerg,2021,26.51882954992783
41,KR,Silver,Protoss,668,30.13080739738385
41,KR,Silver,Random,120,5.412719891745602
41,KR,Silver,Terran,976,44.023455119530894
41,KR,Silver,Zerg,453,20.43301759133965
41,US,Bronze,Protoss,206,18.24623560673162
41,US,Bronze,Random,107,9.477413640389726
41,US,Bronze,Terran,576,51.01860053144376
41,US,Bronze,Zerg,240,21.257750221434897
41,US,Diamond,Protoss,6660,26.42857142857143
41,US,Diamond,Random,2678,10.626984126984127
41,US,Diamond,Terran,7101,28.17857142857143
41,US,Diamond,Zerg,8761,34.76587301587302
41,US,Gold,Protoss,4258,32.25757575757576
41,US,Gold,Random,1220,9.242424242424242
41,US,Gold,Terran,4614,34.95454545454545
41,US,Gold,Zerg,3108,23.545454545454543
41,US,Grandmaster,Protoss,655,30.226119058606365
41,US,Grandmaster,Random,96,4.430087678818643
41,US,Grandmaster,Terran,681,31.425934471619748
41,US,Grandmaster,Zerg,735,33.917858790955236
41,US,Master,Protoss,1178,27.186706669743828
41,US,Master,Random,340,7.846757442880222
41,US,Master,Terran,1391,32.102469420724674
41,US,Master,Zerg,1424,32.86406646665128
41,US,Platinum,Protoss,4420,29.864864864864867
41,US,Platinum,Random,1563,10.56081081081081
41,US,Platinum,Terran,4530,30.608108108108105
41,US,Platinum,Zerg,4287,28.966216216216218
41,US,Silver,Protoss,3288,29.0819034141164
41,US,Silver,Random,816,7.217406686715018
41,US,Silver,Terran,4915,43.47249248186804
41,US,Silver,Zerg,2287,20.228197417300546
42,CN,Bronze,Protoss,46,18.253968253968253
42,CN,Bronze,Random,41,16.26984126984127
42,CN,Bronze,Terran,105,41.66666666666667
42,CN,Bronze,Zerg,60,23.809523809523807
42,CN,Diamond,Protoss,4217,28.006907086404993
42,CN,Diamond,Random,1323,8.786610878661087
42,CN,Diamond,Terran,4795,31.84565318456532
42,CN,Diamond,Zerg,4722,31.3608288503686
42,CN,Gold,Protoss,4332,35.80165289256199
42,CN,Gold,Random,698,5.768595041322314
42,CN,Gold,Terran,4435,36.65289256198347
42,CN,Gold,Zerg,2635,21.776859504132233
42,CN,Grandmaster,Protoss,300,37.5
42,CN,Grandmaster,Random,34,4.25
42,CN,Grandmaster,Terran,267,33.375
42,CN,Grandmaster,Zerg,199,24.875
42,CN,Master,Protoss,649,31.767009300048947
42,CN,Master,Random,138,6.7547723935389135
42,CN,Master,Terran,687,33.627019089574155
42,CN,Master,Zerg,569,27.851199216837983
42,CN,Platinum,Protoss,4076,30.417910447761194
42,CN,Platinum,Random,1089,8.12686567164179
42,CN,Platinum,Terran,4577,34.156716417910445
42,CN,Platinum,Zerg,3658,27.298507462686565
42,CN,Silver,Protoss,2491,31.817601226210247
42,CN,Silver,Random,421,5.3774428407203985
42,CN,Silver,Terran,3390,43.30054924000511
42,CN,Silver,Zerg,1527,19.50440669306425
42,EU,Bronze,Protoss,175,18.38235294117647
42,EU,Bronze,Random,65,6.8277310924369745
42,EU,Bronze,Terran,520,54.621848739495796
42,EU,Bronze,Zerg,192,20.168067226890756
42,EU,Diamond,Protoss,6111,26.690251572327046
42,EU,Diamond,Random,2328,10.167714884696016
42,EU,Diamond,Terran,6394,27.926275331935706
42,EU,Diamond,Zerg,8063,35.21575821104123
42,EU,Gold,Protoss,4564,34.059701492537314
42,EU,Gold,Random,1002,7.477611940298508
42,EU,Gold,Terran,4776,35.64179104477612
42,EU,Gold,Zerg,3058,22.82089552238806
42,EU,Grandmaster,Protoss,718,31.028522039757995
42,EU,Grandmaster,Random,72,3.1114952463267067
42,EU,Grandmaster,Terran,746,32.238547968885044
42,EU,Grandmaster,Zerg,778,33.62143474503025
42,EU,Master,Protoss,1148,28.771929824561404
42,EU,Master,Random,300,7.518796992481203
42,EU,Master,Terran,1256,31.47869674185464
42,EU,Master,Zerg,1286,32.23057644110276
42,EU,Platinum,Protoss,4586,30.573333333333334
42,EU,Platinum,Random,1429,9.526666666666667
42,EU,Platinum,Terran,4669,31.12666666666667
42,EU,Platinum,Zerg,4316,28.773333333333333
42,EU,Silver,Protoss,3338,28.701633705932935
42,EU,Silver,Random,665,5.717970765262253
42,EU,Silver,Terran,5341,45.92433361994841
42,EU,Silver,Zerg,2286,19.656061908856408
42,KR,Bronze,Protoss,24,25.53191489361702
42,KR,Bronze,Random,10,10.638297872340425
42,KR,Bronze,Terran,38,40.42553191489361
42,KR,Bronze,Zerg,22,23.404255319148938
42,KR,Diamond,Protoss,3147,25.888450148075027
42,KR,Diamond,Random,1119,9.205330700888451
42,KR,Diamond,Terran,4244,34.912800263244485
42,KR,Diamond,Zerg,3646,29.99341888779204
42,KR,Gold,Protoss,1683,31.92942515651679
42,KR,Gold,Random,364,6.905710491367861
42,KR,Gold,Terran,2125,40.31493075317776
42,KR,Gold,Zerg,1099,20.849933598937582
42,KR,Grandmaster,Protoss,483,34.08609738884969
42,KR,Grandmaster,Random,46,3.2462949894142556
42,KR,Grandmaster,Terran,476,33.59209597741708
42,KR,Grandmaster,Zerg,412,29.075511644318986
42,KR,Master,Protoss,545,28.28230409963674
42,KR,Master,Random,148,7.680332122470161
42,KR,Master,Terran,715,37.1043072132849
42,KR,Master,Zerg,519,26.933056564608197
42,KR,Platinum,Protoss,2250,29.77766013763896
42,KR,Platinum,Random,704,9.317098994176813
42,KR,Platinum,Terran,2583,34.18475383800953
42,KR,Platinum,Zerg,2019,26.720487030174695
42,KR,Silver,Protoss,751,30.528455284552848
42,KR,Silver,Random,133,5.40650406504065
42,KR,Silver,Terran,1093,44.430894308943095
42,KR,Silver,Zerg,483,19.634146341463417
42,US,Bronze,Protoss,178,19.560439560439562
42,US,Bronze,Random,69,7.582417582417582
42,US,Bronze,Terran,487,53.51648351648352
42,US,Bronze,Zerg,176,19.340659340659343
42,US,Diamond,Protoss,4971,26.72868050327992
42,US,Diamond,Random,1939,10.425852242176578
42,US,Diamond,Terran,5437,29.234326271642114
42,US,Diamond,Zerg,6251,33.61114098290139
42,US,Gold,Protoss,3542,32.96723752792256
42,US,Gold,Random,976,9.084139985107967
42,US,Gold,Terran,3774,35.12658227848101
42,US,Gold,Zerg,2452,22.82204020848846
42,US,Grandmaster,Protoss,510,30.0
42,US,Grandmaster,Random,75,4.411764705882353
42,US,Grandmaster,Terran,556,32.70588235294118
42,US,Grandmaster,Zerg,559,32.88235294117647
42,US,Master,Protoss,877,27.85011114639568
42,US,Master,Random,227,7.208637662750079
42,US,Master,Terran,1044,33.15338202604001
42,US,Master,Zerg,1001,31.787869164814225
42,US,Platinum,Protoss,4005,30.21957292688448
42,US,Platinum,Random,1398,10.548555044140949
42,US,Platinum,Terran,4082,30.800573455066775
42,US,Platinum,Zerg,3768,28.431298573907792
42,US,Silver,Protoss,2638,29.363312555654495
42,US,Silver,Random,697,7.758236865538735
42,US,Silver,Terran,3925,43.68878005342832
42,US,Silver,Zerg,1724,19.18967052537845
43,CN,Bronze,Protoss,49,18.28358208955224
43,CN,Bronze,Random,51,19.029850746268657
43,CN,Bronze,Terran,94,35.07462686567165
43,CN,Bronze,Zerg,74,27.611940298507463
43,CN,Diamond,Protoss,4859,27.724523564989155
43,CN,Diamond,Random,1593,9.089352961314619
43,CN,Diamond,Terran,5652,32.24922971585074
43,CN,Diamond,Zerg,5422,30.936893757845485
43,CN,Gold,Protoss,4539,34.12781954887218
43,CN,Gold,Random,822,6.180451127819548
43,CN,Gold,Terran,4980,37.44360902255639
43,CN,Gold,Zerg,2959,22.248120300751882
43,CN,Grandmaster,Protoss,320,36.03603603603604
43,CN,Grandmaster,Random,43,4.842342342342342
43,CN,Grandmaster,Terran,286,32.207207207207205
43,CN,Grandmaster,Zerg,239,26.914414414414416
43,CN,Master,Protoss,734,32.1084864391951
43,CN,Master,Random,161,7.042869641294838
43,CN,Master,Terran,758,33.1583552055993
43,CN,Master,Zerg,633,27.69028871391076
43,CN,Platinum,Protoss,4129,28.673611111111114
43,CN,Platinum,Random,1177,8.17361111111111
43,CN,Platinum,Terran,4954,34.40277777777778
43,CN,Platinum,Zerg,4140,28.749999999999996
43,CN,Silver,Protoss,2780,32.325581395348834
43,CN,Silver,Random,450,5.232558139534884
43,CN,Silver,Terran,3670,42.674418604651166
43,CN,Silver,Zerg,1700,19.767441860465116
43,EU,Bronze,Protoss,291,18.558673469387756
43,EU,Bronze,Random,117,7.461734693877552
43,EU,Bronze,Terran,867,55.29336734693877
43,EU,Bronze,Zerg,293,18.68622448979592
43,EU,Diamond,Protoss,7304,27.064883091859045
43,EU,Diamond,Random,2777,10.290139696891096
43,EU,Diamond,Terran,7697,28.52113980805573
43,EU,Diamond,Zerg,9209,34.12383740319413
43,EU,Gold,Protoss,6111,34.331460674157306
43,EU,Gold,Random,1372,7.707865168539326
43,EU,Gold,Terran,6335,35.58988764044943
43,EU,Gold,Zerg,3982,22.370786516853933
43,EU,Grandmaster,Protoss,892,30.833045281714483
43,EU,Grandmaster,Random,117,4.044244728655375
43,EU,Grandmaster,Terran,944,32.630487383339094
43,EU,Grandmaster,Zerg,940,32.49222260629105
43,EU,Master,Protoss,1320,27.385892116182575
43,EU,Master,Random,374,7.759336099585062
43,EU,Master,Terran,1581,32.80082987551867
43,EU,Master,Zerg,1545,32.053941908713696
43,EU,Platinum,Protoss,6375,31.25
43,EU,Platinum,Random,1999,9.799019607843137
43,EU,Platinum,Terran,6113,29.965686274509807
43,EU,Platinum,Zerg,5913,28.985294117647058
43,EU,Silver,Protoss,4224,29.106945975744214
43,EU,Silver,Random,879,6.057056229327453
43,EU,Silver,Terran,6643,45.775909592061744
43,EU,Silver,Zerg,2766,19.06008820286659
43,KR,Bronze,Protoss,27,25.71428571428571
43,KR,Bronze,Random,6,5.714285714285714
43,KR,Bronze,Terran,49,46.666666666666664
43,KR,Bronze,Zerg,23,21.904761904761905
43,KR,Diamond,Protoss,3213,26.518653020798943
